id,date,store_nbr,family,sales,onpromotion
2626571,2017-01-17,7,BEAUTY,10.0,1
2626576,2017-01-17,7,CLEANING,1086.0,7
2626599,2017-01-17,7,PRODUCE,5505.932,10
2626604,2017-01-17,8,BEAUTY,12.0,1
2626609,2017-01-17,8,CLEANING,1216.0,7
2626632,2017-01-17,8,PRODUCE,3696.6859999999997,11
2626637,2017-01-17,9,BEAUTY,9.0,1
2626642,2017-01-17,9,CLEANING,1506.0,28
2626665,2017-01-17,9,PRODUCE,2441.391,147
2626670,2017-01-18,1,BEAUTY,1.0,0
2626675,2017-01-18,1,CLEANING,861.0,6
2626698,2017-01-18,1,PRODUCE,4314.8857,224
2626703,2017-01-18,10,BEAUTY,1.0,1
2626708,2017-01-18,10,CLEANING,585.0,14
2626731,2017-01-18,10,PRODUCE,186.75799999999998,1
2627033,2017-01-18,2,BEAUTY,5.0,2
2627038,2017-01-18,2,CLEANING,838.0,6
2627061,2017-01-18,2,PRODUCE,3974.08,229
2627396,2017-01-18,3,BEAUTY,9.0,1
2627401,2017-01-18,3,CLEANING,2130.0,8
2627424,2017-01-18,3,PRODUCE,11937.575,222
2627759,2017-01-18,4,BEAUTY,5.0,1
2627764,2017-01-18,4,CLEANING,906.0,11
2627787,2017-01-18,4,PRODUCE,3963.281,203
2628122,2017-01-18,5,BEAUTY,5.0,1
2628127,2017-01-18,5,CLEANING,815.0,13
2628150,2017-01-18,5,PRODUCE,1996.767,182
2628320,2017-01-18,6,BEAUTY,4.0,0
2628325,2017-01-18,6,CLEANING,1156.0,14
2628348,2017-01-18,6,PRODUCE,4071.6540000000005,184
2628353,2017-01-18,7,BEAUTY,5.0,1
2628358,2017-01-18,7,CLEANING,1389.0,8
2628381,2017-01-18,7,PRODUCE,9055.354,236
2628386,2017-01-18,8,BEAUTY,9.0,1
2628391,2017-01-18,8,CLEANING,1385.0,14
2628414,2017-01-18,8,PRODUCE,7071.77,245
2628419,2017-01-18,9,BEAUTY,9.0,1
2628424,2017-01-18,9,CLEANING,1326.0,20
2628447,2017-01-18,9,PRODUCE,1298.262,6
2628452,2017-01-19,1,BEAUTY,1.0,1
2628457,2017-01-19,1,CLEANING,676.0,4
2628480,2017-01-19,1,PRODUCE,2257.627,7
2628485,2017-01-19,10,BEAUTY,1.0,1
2628490,2017-01-19,10,CLEANING,455.0,8
2628513,2017-01-19,10,PRODUCE,237.873,0
2628815,2017-01-19,2,BEAUTY,6.0,1
2628820,2017-01-19,2,CLEANING,754.0,7
2628843,2017-01-19,2,PRODUCE,2241.395,11
2629178,2017-01-19,3,BEAUTY,4.0,2
2629183,2017-01-19,3,CLEANING,1628.0,18
2629206,2017-01-19,3,PRODUCE,5919.935,10
2629541,2017-01-19,4,BEAUTY,6.0,0
2629546,2017-01-19,4,CLEANING,615.0,11
2629569,2017-01-19,4,PRODUCE,1729.4520000000002,8
2629904,2017-01-19,5,BEAUTY,4.0,2
2629909,2017-01-19,5,CLEANING,780.0,7
2629932,2017-01-19,5,PRODUCE,1443.9089999999999,5
2630102,2017-01-19,6,BEAUTY,2.0,1
2630107,2017-01-19,6,CLEANING,948.0,14
2630130,2017-01-19,6,PRODUCE,1949.4520000000002,6
2630135,2017-01-19,7,BEAUTY,4.0,1
2630140,2017-01-19,7,CLEANING,999.0,4
2630163,2017-01-19,7,PRODUCE,4399.924,10
2630168,2017-01-19,8,BEAUTY,11.0,2
2630173,2017-01-19,8,CLEANING,1164.0,10
2630196,2017-01-19,8,PRODUCE,3501.091,11
2630201,2017-01-19,9,BEAUTY,9.0,2
2630206,2017-01-19,9,CLEANING,1162.0,20
2630229,2017-01-19,9,PRODUCE,1297.201,6
2630234,2017-01-20,1,BEAUTY,2.0,1
2630239,2017-01-20,1,CLEANING,672.0,10
2630262,2017-01-20,1,PRODUCE,2308.567,9
2630267,2017-01-20,10,BEAUTY,1.0,1
2630272,2017-01-20,10,CLEANING,526.0,15
2630295,2017-01-20,10,PRODUCE,163.154,0
2630597,2017-01-20,2,BEAUTY,4.0,2
2630602,2017-01-20,2,CLEANING,820.0,8
2630625,2017-01-20,2,PRODUCE,2186.32,10
2630960,2017-01-20,3,BEAUTY,7.0,1
2630965,2017-01-20,3,CLEANING,1823.0,11
2630988,2017-01-20,3,PRODUCE,6937.206,10
2631323,2017-01-20,4,BEAUTY,4.0,0
2631328,2017-01-20,4,CLEANING,713.0,6
2631351,2017-01-20,4,PRODUCE,2236.0660000000003,10
2631686,2017-01-20,5,BEAUTY,4.0,0
2631691,2017-01-20,5,CLEANING,805.0,25
2631714,2017-01-20,5,PRODUCE,1435.6689999999999,5
2631884,2017-01-20,6,BEAUTY,3.0,1
2631889,2017-01-20,6,CLEANING,892.0,12
2631912,2017-01-20,6,PRODUCE,2115.363,6
2631917,2017-01-20,7,BEAUTY,1.0,0
2631922,2017-01-20,7,CLEANING,1206.0,7
2631945,2017-01-20,7,PRODUCE,5273.709,11
2631950,2017-01-20,8,BEAUTY,11.0,1
2631955,2017-01-20,8,CLEANING,1322.0,13
2631978,2017-01-20,8,PRODUCE,4471.128,10
2631983,2017-01-20,9,BEAUTY,3.0,0
2631988,2017-01-20,9,CLEANING,1260.0,19
2632011,2017-01-20,9,PRODUCE,1239.003,6
2632016,2017-01-21,1,BEAUTY,0.0,0
2632021,2017-01-21,1,CLEANING,650.0,9
2632044,2017-01-21,1,PRODUCE,2987.164,9
2632049,2017-01-21,10,BEAUTY,1.0,1
2632054,2017-01-21,10,CLEANING,767.0,17
2632077,2017-01-21,10,PRODUCE,284.564,0
2632379,2017-01-21,2,BEAUTY,9.0,2
2632384,2017-01-21,2,CLEANING,1267.0,8
2632407,2017-01-21,2,PRODUCE,3520.1420000000003,10
2632742,2017-01-21,3,BEAUTY,20.0,2
2632747,2017-01-21,3,CLEANING,2779.0,13
2632770,2017-01-21,3,PRODUCE,11510.768,10
2633105,2017-01-21,4,BEAUTY,4.0,2
2633110,2017-01-21,4,CLEANING,1077.0,11
2633133,2017-01-21,4,PRODUCE,3329.265,10
2633468,2017-01-21,5,BEAUTY,11.0,2
2633473,2017-01-21,5,CLEANING,920.0,15
2633496,2017-01-21,5,PRODUCE,1587.115,7
2633666,2017-01-21,6,BEAUTY,7.0,2
2633671,2017-01-21,6,CLEANING,1626.0,21
2633694,2017-01-21,6,PRODUCE,3355.143,7
2633699,2017-01-21,7,BEAUTY,7.0,2
2633704,2017-01-21,7,CLEANING,1011.0,7
2633727,2017-01-21,7,PRODUCE,5174.444,11
2633732,2017-01-21,8,BEAUTY,10.0,2
2633737,2017-01-21,8,CLEANING,2085.0,22
2633760,2017-01-21,8,PRODUCE,7744.672,10
2633765,2017-01-21,9,BEAUTY,8.0,2
2633770,2017-01-21,9,CLEANING,2467.0,24
2633793,2017-01-21,9,PRODUCE,2178.284,6
2633798,2017-01-22,1,BEAUTY,1.0,0
2633803,2017-01-22,1,CLEANING,267.0,4
2633826,2017-01-22,1,PRODUCE,1391.0870000000002,7
2633831,2017-01-22,10,BEAUTY,5.0,1
2633836,2017-01-22,10,CLEANING,946.0,14
2633859,2017-01-22,10,PRODUCE,377.293,0
2634161,2017-01-22,2,BEAUTY,10.0,2
2634166,2017-01-22,2,CLEANING,1340.0,17
2634189,2017-01-22,2,PRODUCE,4324.329000000001,10
2634524,2017-01-22,3,BEAUTY,19.0,1
2634529,2017-01-22,3,CLEANING,3018.0,12
2634552,2017-01-22,3,PRODUCE,12077.996000000001,10
2634887,2017-01-22,4,BEAUTY,8.0,1
2634892,2017-01-22,4,CLEANING,1243.0,13
2634915,2017-01-22,4,PRODUCE,4343.688,8
2635250,2017-01-22,5,BEAUTY,7.0,1
2635255,2017-01-22,5,CLEANING,1142.0,13
2635278,2017-01-22,5,PRODUCE,1749.9370000000001,5
2635448,2017-01-22,6,BEAUTY,10.0,1
2635453,2017-01-22,6,CLEANING,1821.0,18
2635476,2017-01-22,6,PRODUCE,3937.448,6
2635481,2017-01-22,7,BEAUTY,6.0,2
2635486,2017-01-22,7,CLEANING,1003.0,8
2635509,2017-01-22,7,PRODUCE,5807.422,11
2635514,2017-01-22,8,BEAUTY,20.0,2
2635519,2017-01-22,8,CLEANING,1666.0,21
2635542,2017-01-22,8,PRODUCE,7011.069,9
2635547,2017-01-22,9,BEAUTY,14.0,1
2635552,2017-01-22,9,CLEANING,2612.0,25
2635575,2017-01-22,9,PRODUCE,2683.159,5
2635580,2017-01-23,1,BEAUTY,9.0,2
2635585,2017-01-23,1,CLEANING,852.0,6
2635608,2017-01-23,1,PRODUCE,2799.288,9
2635613,2017-01-23,10,BEAUTY,2.0,1
2635618,2017-01-23,10,CLEANING,698.0,13
2635641,2017-01-23,10,PRODUCE,269.07,0
2635943,2017-01-23,2,BEAUTY,10.0,2
2635948,2017-01-23,2,CLEANING,1019.0,13
2635971,2017-01-23,2,PRODUCE,2405.012,10
2636306,2017-01-23,3,BEAUTY,12.0,1
2636311,2017-01-23,3,CLEANING,2192.0,10
2636334,2017-01-23,3,PRODUCE,8189.231,10
2636669,2017-01-23,4,BEAUTY,6.0,2
2636674,2017-01-23,4,CLEANING,885.0,6
2636697,2017-01-23,4,PRODUCE,2517.6620000000003,7
2637032,2017-01-23,5,BEAUTY,7.0,2
2637037,2017-01-23,5,CLEANING,918.0,8
2637060,2017-01-23,5,PRODUCE,1441.035,4
2637230,2017-01-23,6,BEAUTY,9.0,1
2637235,2017-01-23,6,CLEANING,1357.0,11
2637258,2017-01-23,6,PRODUCE,3040.5159999999996,5
2637263,2017-01-23,7,BEAUTY,2.0,0
2637268,2017-01-23,7,CLEANING,1172.0,2
2637291,2017-01-23,7,PRODUCE,6365.929,11
2637296,2017-01-23,8,BEAUTY,12.0,2
2637301,2017-01-23,8,CLEANING,1490.0,9
2637324,2017-01-23,8,PRODUCE,4315.401,9
2637329,2017-01-23,9,BEAUTY,8.0,1
2637334,2017-01-23,9,CLEANING,1490.0,33
2637357,2017-01-23,9,PRODUCE,1452.16,5
2637362,2017-01-24,1,BEAUTY,1.0,0
2637367,2017-01-24,1,CLEANING,738.0,4
2637390,2017-01-24,1,PRODUCE,2473.641,10
2637395,2017-01-24,10,BEAUTY,2.0,1
2637400,2017-01-24,10,CLEANING,755.0,17
2637423,2017-01-24,10,PRODUCE,303.057,61
2637725,2017-01-24,2,BEAUTY,6.0,2
2637730,2017-01-24,2,CLEANING,1059.0,8
2637753,2017-01-24,2,PRODUCE,2341.759,11
2638088,2017-01-24,3,BEAUTY,6.0,2
2638093,2017-01-24,3,CLEANING,1654.0,12
2638116,2017-01-24,3,PRODUCE,6968.971,8
2638451,2017-01-24,4,BEAUTY,8.0,1
2638456,2017-01-24,4,CLEANING,960.0,10
2638479,2017-01-24,4,PRODUCE,2011.73,6
2638814,2017-01-24,5,BEAUTY,4.0,0
2638819,2017-01-24,5,CLEANING,700.0,8
2638842,2017-01-24,5,PRODUCE,1487.796,5
2639012,2017-01-24,6,BEAUTY,7.0,1
2639017,2017-01-24,6,CLEANING,1045.0,8
2639040,2017-01-24,6,PRODUCE,2131.187,6
2639045,2017-01-24,7,BEAUTY,6.0,1
2639050,2017-01-24,7,CLEANING,1151.0,5
2639073,2017-01-24,7,PRODUCE,5047.380999999999,11
2639078,2017-01-24,8,BEAUTY,11.0,0
2639083,2017-01-24,8,CLEANING,1041.0,7
2639106,2017-01-24,8,PRODUCE,3748.627,11
2639111,2017-01-24,9,BEAUTY,2.0,0
2639116,2017-01-24,9,CLEANING,1588.0,17
2639139,2017-01-24,9,PRODUCE,2330.061,150
2639144,2017-01-25,1,BEAUTY,5.0,1
2639149,2017-01-25,1,CLEANING,750.0,12
2639172,2017-01-25,1,PRODUCE,4282.369000000001,227
2639177,2017-01-25,10,BEAUTY,0.0,0
2639182,2017-01-25,10,CLEANING,515.0,14
2639205,2017-01-25,10,PRODUCE,162.92,1
2639507,2017-01-25,2,BEAUTY,7.0,1
2639512,2017-01-25,2,CLEANING,1005.0,15
2639535,2017-01-25,2,PRODUCE,3875.65,229
2639870,2017-01-25,3,BEAUTY,5.0,1
2639875,2017-01-25,3,CLEANING,2001.0,26
2639898,2017-01-25,3,PRODUCE,10797.001,222
2640233,2017-01-25,4,BEAUTY,6.0,1
2640238,2017-01-25,4,CLEANING,917.0,12
2640261,2017-01-25,4,PRODUCE,3827.39,198
2640596,2017-01-25,5,BEAUTY,6.0,0
2640601,2017-01-25,5,CLEANING,704.0,16
2640624,2017-01-25,5,PRODUCE,1892.086,180
2640794,2017-01-25,6,BEAUTY,2.0,2
2640799,2017-01-25,6,CLEANING,1046.0,23
2640822,2017-01-25,6,PRODUCE,3761.1,187
2640827,2017-01-25,7,BEAUTY,5.0,2
2640832,2017-01-25,7,CLEANING,1244.0,14
2640855,2017-01-25,7,PRODUCE,8194.718,238
2640860,2017-01-25,8,BEAUTY,12.0,1
2640865,2017-01-25,8,CLEANING,1223.0,17
2640888,2017-01-25,8,PRODUCE,7273.816999999999,245
2640893,2017-01-25,9,BEAUTY,6.0,2
2640898,2017-01-25,9,CLEANING,1154.0,33
2640921,2017-01-25,9,PRODUCE,1241.109,7
2640926,2017-01-26,1,BEAUTY,3.0,0
2640931,2017-01-26,1,CLEANING,693.0,8
2640954,2017-01-26,1,PRODUCE,2524.924,4
2640959,2017-01-26,10,BEAUTY,1.0,0
2640964,2017-01-26,10,CLEANING,536.0,12
2640987,2017-01-26,10,PRODUCE,192.80700000000002,1
2641289,2017-01-26,2,BEAUTY,3.0,0
2641294,2017-01-26,2,CLEANING,688.0,17
2641317,2017-01-26,2,PRODUCE,1979.5639999999999,3
2641652,2017-01-26,3,BEAUTY,7.0,0
2641657,2017-01-26,3,CLEANING,1462.0,19
2641680,2017-01-26,3,PRODUCE,6120.528,3
2642015,2017-01-26,4,BEAUTY,4.0,0
2642020,2017-01-26,4,CLEANING,512.0,9
2642043,2017-01-26,4,PRODUCE,1798.979,3
2642378,2017-01-26,5,BEAUTY,12.0,1
2642383,2017-01-26,5,CLEANING,691.0,15
2642406,2017-01-26,5,PRODUCE,1440.404,3
2642576,2017-01-26,6,BEAUTY,7.0,0
2642581,2017-01-26,6,CLEANING,825.0,13
2642604,2017-01-26,6,PRODUCE,1782.656,3
2642609,2017-01-26,7,BEAUTY,3.0,0
2642614,2017-01-26,7,CLEANING,881.0,11
2642637,2017-01-26,7,PRODUCE,4556.889,4
2642642,2017-01-26,8,BEAUTY,9.0,0
2642647,2017-01-26,8,CLEANING,1066.0,13
2642670,2017-01-26,8,PRODUCE,3367.555,3
2642675,2017-01-26,9,BEAUTY,3.0,0
2642680,2017-01-26,9,CLEANING,1190.0,32
2642703,2017-01-26,9,PRODUCE,1217.787,1
2642708,2017-01-27,1,BEAUTY,2.0,1
2642713,2017-01-27,1,CLEANING,738.0,14
2642736,2017-01-27,1,PRODUCE,2499.153,4
2642741,2017-01-27,10,BEAUTY,0.0,0
2642746,2017-01-27,10,CLEANING,489.0,13
2642769,2017-01-27,10,PRODUCE,189.157,0
2643071,2017-01-27,2,BEAUTY,8.0,0
2643076,2017-01-27,2,CLEANING,867.0,14
2643099,2017-01-27,2,PRODUCE,2250.663,3
2643434,2017-01-27,3,BEAUTY,15.0,1
2643439,2017-01-27,3,CLEANING,2052.0,20
2643462,2017-01-27,3,PRODUCE,8075.878000000001,4
2643797,2017-01-27,4,BEAUTY,6.0,0
2643802,2017-01-27,4,CLEANING,1380.0,13
2643825,2017-01-27,4,PRODUCE,2024.477,4
2644160,2017-01-27,5,BEAUTY,3.0,0
2644165,2017-01-27,5,CLEANING,669.0,16
2644188,2017-01-27,5,PRODUCE,1203.276,4
2644358,2017-01-27,6,BEAUTY,6.0,1
2644363,2017-01-27,6,CLEANING,1434.0,13
2644386,2017-01-27,6,PRODUCE,2444.519,3
2644391,2017-01-27,7,BEAUTY,4.0,1
2644396,2017-01-27,7,CLEANING,1091.0,14
2644419,2017-01-27,7,PRODUCE,5029.969,3
2644424,2017-01-27,8,BEAUTY,10.0,1
2644429,2017-01-27,8,CLEANING,1277.0,14
2644452,2017-01-27,8,PRODUCE,4253.748,2
2644457,2017-01-27,9,BEAUTY,9.0,1
2644462,2017-01-27,9,CLEANING,1233.0,20
2644485,2017-01-27,9,PRODUCE,1197.117,1
2644490,2017-01-28,1,BEAUTY,2.0,0
2644495,2017-01-28,1,CLEANING,605.0,8
2644518,2017-01-28,1,PRODUCE,2643.3740000000003,3
2644523,2017-01-28,10,BEAUTY,1.0,0
2644528,2017-01-28,10,CLEANING,736.0,18
2644551,2017-01-28,10,PRODUCE,263.138,1
2644853,2017-01-28,2,BEAUTY,8.0,1
2644858,2017-01-28,2,CLEANING,1141.0,13
2644881,2017-01-28,2,PRODUCE,3236.8109999999997,3
2645216,2017-01-28,3,BEAUTY,22.0,1
2645221,2017-01-28,3,CLEANING,2399.0,16
2645244,2017-01-28,3,PRODUCE,9628.186,4
2645579,2017-01-28,4,BEAUTY,6.0,0
2645584,2017-01-28,4,CLEANING,901.0,13
2645607,2017-01-28,4,PRODUCE,3015.8591,4
2645942,2017-01-28,5,BEAUTY,7.0,1
2645947,2017-01-28,5,CLEANING,998.0,18
2645970,2017-01-28,5,PRODUCE,1505.6689999999999,4
2646140,2017-01-28,6,BEAUTY,9.0,1
2646145,2017-01-28,6,CLEANING,1679.0,12
2646168,2017-01-28,6,PRODUCE,3405.147,3
2646173,2017-01-28,7,BEAUTY,0.0,0
2646178,2017-01-28,7,CLEANING,1004.0,11
2646201,2017-01-28,7,PRODUCE,4718.255999999999,4
2646206,2017-01-28,8,BEAUTY,16.0,1
2646211,2017-01-28,8,CLEANING,1648.0,20
2646234,2017-01-28,8,PRODUCE,6189.085999999999,3
2646239,2017-01-28,9,BEAUTY,13.0,0
2646244,2017-01-28,9,CLEANING,2203.0,28
2646267,2017-01-28,9,PRODUCE,1875.276,1
2646272,2017-01-29,1,BEAUTY,3.0,1
2646277,2017-01-29,1,CLEANING,302.0,8
2646300,2017-01-29,1,PRODUCE,1233.593,2
2646305,2017-01-29,10,BEAUTY,2.0,0
2646310,2017-01-29,10,CLEANING,701.0,17
2646333,2017-01-29,10,PRODUCE,259.846,1
2646635,2017-01-29,2,BEAUTY,9.0,1
2646640,2017-01-29,2,CLEANING,1208.0,12
2646663,2017-01-29,2,PRODUCE,3353.739,4
2646998,2017-01-29,3,BEAUTY,24.0,1
2647003,2017-01-29,3,CLEANING,3085.0,16
2647026,2017-01-29,3,PRODUCE,10574.605,4
2647361,2017-01-29,4,BEAUTY,5.0,0
2647366,2017-01-29,4,CLEANING,1148.0,18
2647389,2017-01-29,4,PRODUCE,3838.048,4
2647724,2017-01-29,5,BEAUTY,13.0,1
2647729,2017-01-29,5,CLEANING,1027.0,16
2647752,2017-01-29,5,PRODUCE,1498.0339999999999,4
2647922,2017-01-29,6,BEAUTY,15.0,1
2647927,2017-01-29,6,CLEANING,1963.0,15
2647950,2017-01-29,6,PRODUCE,4432.455,4
2647955,2017-01-29,7,BEAUTY,4.0,0
2647960,2017-01-29,7,CLEANING,1035.0,10
2647983,2017-01-29,7,PRODUCE,5825.7119999999995,2
2647988,2017-01-29,8,BEAUTY,25.0,1
2647993,2017-01-29,8,CLEANING,1674.0,15
2648016,2017-01-29,8,PRODUCE,6601.093000000001,3
2648021,2017-01-29,9,BEAUTY,14.0,1
2648026,2017-01-29,9,CLEANING,2488.0,24
2648049,2017-01-29,9,PRODUCE,2427.143,1
2648054,2017-01-30,1,BEAUTY,7.0,1
2648059,2017-01-30,1,CLEANING,580.0,12
2648082,2017-01-30,1,PRODUCE,2673.275,4
2648087,2017-01-30,10,BEAUTY,2.0,0
2648092,2017-01-30,10,CLEANING,551.0,0
2648115,2017-01-30,10,PRODUCE,219.23601000000002,0
2648417,2017-01-30,2,BEAUTY,6.0,0
2648422,2017-01-30,2,CLEANING,764.0,12
2648445,2017-01-30,2,PRODUCE,2315.784,3
2648780,2017-01-30,3,BEAUTY,11.0,1
2648785,2017-01-30,3,CLEANING,1825.0,18
2648808,2017-01-30,3,PRODUCE,7311.891,4
2649143,2017-01-30,4,BEAUTY,3.0,1
2649148,2017-01-30,4,CLEANING,1187.0,11
2649171,2017-01-30,4,PRODUCE,2187.0589999999997,4
2649506,2017-01-30,5,BEAUTY,6.0,1
2649511,2017-01-30,5,CLEANING,843.0,21
2649534,2017-01-30,5,PRODUCE,1522.9260000000002,3
2649704,2017-01-30,6,BEAUTY,8.0,1
2649709,2017-01-30,6,CLEANING,1003.0,13
2649732,2017-01-30,6,PRODUCE,2135.449,4
2649737,2017-01-30,7,BEAUTY,2.0,0
2649742,2017-01-30,7,CLEANING,1175.0,11
2649765,2017-01-30,7,PRODUCE,6038.981,3
2649770,2017-01-30,8,BEAUTY,14.0,0
2649775,2017-01-30,8,CLEANING,1051.0,13
2649798,2017-01-30,8,PRODUCE,3758.18,2
2649803,2017-01-30,9,BEAUTY,8.0,1
2649808,2017-01-30,9,CLEANING,1434.0,22
2649831,2017-01-30,9,PRODUCE,1406.04,1
2649836,2017-01-31,1,BEAUTY,2.0,1
2649841,2017-01-31,1,CLEANING,679.0,9
2649864,2017-01-31,1,PRODUCE,2271.179,4
2649869,2017-01-31,10,BEAUTY,1.0,0
2649874,2017-01-31,10,CLEANING,799.0,16
2649897,2017-01-31,10,PRODUCE,304.512,64
2650199,2017-01-31,2,BEAUTY,6.0,1
2650204,2017-01-31,2,CLEANING,1034.0,15
2650227,2017-01-31,2,PRODUCE,2600.8289999999997,2
2650562,2017-01-31,3,BEAUTY,9.0,1
2650567,2017-01-31,3,CLEANING,1889.0,14
2650590,2017-01-31,3,PRODUCE,7104.629,4
2650925,2017-01-31,4,BEAUTY,5.0,1
2650930,2017-01-31,4,CLEANING,762.0,12
2650953,2017-01-31,4,PRODUCE,2078.776,3
2651288,2017-01-31,5,BEAUTY,7.0,1
2651293,2017-01-31,5,CLEANING,877.0,15
2651316,2017-01-31,5,PRODUCE,1548.207,3
2651486,2017-01-31,6,BEAUTY,16.0,1
2651491,2017-01-31,6,CLEANING,1315.0,16
2651514,2017-01-31,6,PRODUCE,1914.5620000000001,3
2651519,2017-01-31,7,BEAUTY,4.0,0
2651524,2017-01-31,7,CLEANING,1119.0,8
2651547,2017-01-31,7,PRODUCE,4993.255,4
2651552,2017-01-31,8,BEAUTY,9.0,1
2651557,2017-01-31,8,CLEANING,1115.0,13
2651580,2017-01-31,8,PRODUCE,4105.9890000000005,2
2651585,2017-01-31,9,BEAUTY,12.0,1
2651590,2017-01-31,9,CLEANING,2184.0,23
2651613,2017-01-31,9,PRODUCE,2593.52,147
2651618,2017-02-01,1,BEAUTY,7.0,1
2651623,2017-02-01,1,CLEANING,1070.0,18
2651646,2017-02-01,1,PRODUCE,4540.839,223
2651651,2017-02-01,10,BEAUTY,1.0,0
2651656,2017-02-01,10,CLEANING,829.0,19
2651679,2017-02-01,10,PRODUCE,203.297,1
2651981,2017-02-01,2,BEAUTY,8.0,1
2651986,2017-02-01,2,CLEANING,1190.0,22
2652009,2017-02-01,2,PRODUCE,4421.271,230
2652344,2017-02-01,3,BEAUTY,17.0,1
2652349,2017-02-01,3,CLEANING,2813.0,21
2652372,2017-02-01,3,PRODUCE,12831.72,226
2652707,2017-02-01,4,BEAUTY,8.0,0
2652712,2017-02-01,4,CLEANING,1012.0,11
2652735,2017-02-01,4,PRODUCE,4348.196,197
2653070,2017-02-01,5,BEAUTY,3.0,0
2653075,2017-02-01,5,CLEANING,1195.0,29
2653098,2017-02-01,5,PRODUCE,2426.252,175
2653268,2017-02-01,6,BEAUTY,9.0,1
2653273,2017-02-01,6,CLEANING,1512.0,20
2653296,2017-02-01,6,PRODUCE,4213.3679999999995,183
2653301,2017-02-01,7,BEAUTY,4.0,1
2653306,2017-02-01,7,CLEANING,1505.0,15
2653329,2017-02-01,7,PRODUCE,8294.7,238
2653334,2017-02-01,8,BEAUTY,11.0,1
2653339,2017-02-01,8,CLEANING,1782.0,13
2653362,2017-02-01,8,PRODUCE,7764.494000000001,247
2653367,2017-02-01,9,BEAUTY,14.0,1
2653372,2017-02-01,9,CLEANING,2545.0,24
2653395,2017-02-01,9,PRODUCE,1923.549,2
2653400,2017-02-02,1,BEAUTY,0.0,0
2653405,2017-02-02,1,CLEANING,703.0,8
2653428,2017-02-02,1,PRODUCE,2643.7059999999997,4
2653433,2017-02-02,10,BEAUTY,3.0,0
2653438,2017-02-02,10,CLEANING,770.0,19
2653461,2017-02-02,10,PRODUCE,211.713,2
2653763,2017-02-02,2,BEAUTY,9.0,1
2653768,2017-02-02,2,CLEANING,1045.0,14
2653791,2017-02-02,2,PRODUCE,2176.395,4
2654126,2017-02-02,3,BEAUTY,10.0,1
2654131,2017-02-02,3,CLEANING,1882.0,14
2654154,2017-02-02,3,PRODUCE,6522.057,4
2654489,2017-02-02,4,BEAUTY,5.0,1
2654494,2017-02-02,4,CLEANING,840.0,12
2654517,2017-02-02,4,PRODUCE,1984.099,4
2654852,2017-02-02,5,BEAUTY,10.0,1
2654857,2017-02-02,5,CLEANING,1050.0,16
2654880,2017-02-02,5,PRODUCE,1321.3010000000002,3
2655050,2017-02-02,6,BEAUTY,15.0,0
2655055,2017-02-02,6,CLEANING,1391.0,10
2655078,2017-02-02,6,PRODUCE,2458.265,3
2655083,2017-02-02,7,BEAUTY,7.0,1
2655088,2017-02-02,7,CLEANING,1211.0,9
2655111,2017-02-02,7,PRODUCE,5093.130999999999,4
2655116,2017-02-02,8,BEAUTY,7.0,1
2655121,2017-02-02,8,CLEANING,1237.0,18
2655144,2017-02-02,8,PRODUCE,3588.2940000000003,3
2655149,2017-02-02,9,BEAUTY,3.0,0
2655154,2017-02-02,9,CLEANING,2032.0,25
2655177,2017-02-02,9,PRODUCE,1574.695,2
2655182,2017-02-03,1,BEAUTY,2.0,1
2655187,2017-02-03,1,CLEANING,702.0,11
2655210,2017-02-03,1,PRODUCE,2597.751,4
2655215,2017-02-03,10,BEAUTY,1.0,0
2655220,2017-02-03,10,CLEANING,727.0,16
2655243,2017-02-03,10,PRODUCE,178.998,2
2655545,2017-02-03,2,BEAUTY,9.0,1
2655550,2017-02-03,2,CLEANING,1072.0,11
2655573,2017-02-03,2,PRODUCE,2254.729,4
2655908,2017-02-03,3,BEAUTY,26.0,1
2655913,2017-02-03,3,CLEANING,2465.0,15
2655936,2017-02-03,3,PRODUCE,7979.066,4
2656271,2017-02-03,4,BEAUTY,5.0,1
2656276,2017-02-03,4,CLEANING,977.0,19
2656299,2017-02-03,4,PRODUCE,2560.908,4
2656634,2017-02-03,5,BEAUTY,6.0,1
2656639,2017-02-03,5,CLEANING,906.0,17
2656662,2017-02-03,5,PRODUCE,1560.531,4
2656832,2017-02-03,6,BEAUTY,16.0,1
2656837,2017-02-03,6,CLEANING,1387.0,15
2656860,2017-02-03,6,PRODUCE,2496.5570000000002,3
2656865,2017-02-03,7,BEAUTY,3.0,0
2656870,2017-02-03,7,CLEANING,1429.0,18
2656893,2017-02-03,7,PRODUCE,5373.543000000001,4
2656898,2017-02-03,8,BEAUTY,15.0,1
2656903,2017-02-03,8,CLEANING,1560.0,25
2656926,2017-02-03,8,PRODUCE,4401.751,3
2656931,2017-02-03,9,BEAUTY,1.0,1
2656936,2017-02-03,9,CLEANING,1723.0,31
2656959,2017-02-03,9,PRODUCE,1383.497,1
2656964,2017-02-04,1,BEAUTY,7.0,1
2656969,2017-02-04,1,CLEANING,763.0,9
2656992,2017-02-04,1,PRODUCE,2720.3459999999995,4
2656997,2017-02-04,10,BEAUTY,4.0,0
2657002,2017-02-04,10,CLEANING,1194.0,15
2657025,2017-02-04,10,PRODUCE,225.908,2
2657327,2017-02-04,2,BEAUTY,9.0,0
2657332,2017-02-04,2,CLEANING,1415.0,18
